Timestamp,Symbol,Reason,Details,Meta
1704163440.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704163500.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.5%,
1704163560.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.5%,
1704163620.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.5%,
1704163680.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.5%,
1704163860.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.5%,
1704163980.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.5%,
1704164040.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.5%,
1704164100.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704164160.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704171780.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.5%,
1704180300.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704180360.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704180420.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704180480.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704180540.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704183900.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.3%,
1704183960.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.3%,
1704184080.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.3%,
1704184140.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.3%,
1704184200.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.3%,
1704184560.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.3%,
1704195900.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704195960.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704196020.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
1704196260.0,BTCUSDT,Mode Block,Max Total DD Hit: 12.4%,
